2003-09-30 02:00:00 ; https://www.laagendalsposten.no/nyheter/marco-best-pa-narko/s/2-2.1601-1.2408755 ; author: Benedikte Hjellum Håkonsen ; NNPF: Harald Husum
2003-09-30 02:00:00 ; https://www.laagendalsposten.no/nyheter/marco-best-pa-narko/s/2-2.1601-1.2408755 ; author: Benedikte Hjellum Håkonsen ; NNPF: Jan Kampenhøy
2004-05-03 13:06:00 ; https://www.ba.no/sport/fanas-turnjenter-sanket-medaljer-i-km/s/1-41-1102940 ; author: Kim Eikefet ; NNPF: Stine Broll Lønning
2004-05-03 13:07:00 ; https://www.ba.no/sport/4-x-kretsmester/s/1-41-1102945 ; author: Kim Eikefet ; NNPF: Stine Broll Lønning
2004-08-20 13:16:00 ; https://www.ba.no/krim/etterforsker-trines-forsvinning-som-drap/s/1-41-1219076 ; author: Bjørn Thomas Olsen og ANB ; NNPF: Trine Frantzen
2005-06-21 12:33:00 ; https://www.budstikka.no/nyheter/nyheter/asker-spillere-pa-landslaget/s/2-2.310-1.3457107 ; author: Dag Otter Johansen ; NNPF: Hanne Ruud Reksten
2005-10-09 18:50:00 ; https://www.hardanger-folkeblad.no/tips-oss/rakoyr-for-oddapolitiet/s/1-61-1775566 ; author: Johannes Sekse ; NNPF: Svein Buer
2005-10-09 18:50:00 ; https://www.hardanger-folkeblad.no/tips-oss/rakoyr-for-oddapolitiet/s/1-61-1775566 ; author: Johannes Sekse ; NNPF: Terje Oksnes
2006-10-12 03:00:00 ; https://www.oa.no/handball/toten-vant-over-skrim/s/1-81-2345299 ; author: KNUT BEFRING ; NNPF: Jane Lundstadsveen
2006-12-18 04:00:00 ; https://www.oa.no/handball/stopp-i-lovens-navn/s/1-81-2488460 ; author: Knut Befring (knut. befring@oa.no) ; NNPF: Ingrid Strand
2007-10-12 10:30:00 ; https://www.ba.no/ligningen/blir-ikke-rik-av-drapssaker/s/1-41-3053877 ; author: Torunn A. Aarøy ; NNPF: Tore Salvesen
2007-10-14 22:00:00 ; https://www.helg.no/lokal-sport/alle-km-finalene/s/1-63-3057519 ; author: Per Vikan ; NNPF: Ida Elise Otervik
2007-10-14 22:00:00 ; https://www.helg.no/lokal-sport/alle-km-finalene/s/1-63-3057519 ; author: Per Vikan ; NNPF: Johannes Olsen
2007-12-21 08:15:00 ; https://www.ba.no/nyheter/ser-flere-falske-anmeldelser/s/1-41-3204543 ; author: Per Lindberg ; NNPF: Thomas Utne Pettersen
2008-01-16 01:00:00 ; https://www.h-avis.no/naringsliv/plastrivaler-smelter-sammen-til-ett/s/2-2.921-1.1759203 ; author: Alfred Aase;Eva M. Sternhoff ; NNPF: Helge Rasmussen
2008-04-06 02:59:00 ; https://www.budstikka.no/asker/asker/disse-ble-hedret/s/2-2.310-1.3446507 ; author: Jørgen Dahl Kristensen ; NNPF: Kristoffer Runningshaugen
2008-06-29 15:02:00 ; https://www.ba.no/nyheter/oslo-politiet-med-aksjon-hvit-sno/s/1-41-3638708 ; author: Anders Haga ; NNPF: Jan Erik Braserud
2009-05-13 16:54:00 ; https://www.an.no/anung/usynlig-mobbing/s/1-33-4328994 ; author: Johanne Mosti Borøy og Sandra Bolsøy Østenstad ; NNPF: Sara Hundstad-Haugland
2009-06-22 09:59:00 ; https://www.ba.no/sport/skade-kan-knuse-norgesvandring/s/1-41-4415182 ; author: Eivind Pettersen ; NNPF: Kenneth Gudmundsen
2009-07-16 21:00:00 ; https://www.ifinnmark.no/nyheter/barn-tatt-i-narkotikaaksjon/s/1-30002-4466999 ; author: BJØRN EGIL JAKOBSEN ; NNPF: Bjørn Tore Svendsen
2009-07-16 21:00:00 ; https://www.ifinnmark.no/nyheter/barn-tatt-i-narkotikaaksjon/s/1-47-4466999 ; author: BJØRN EGIL JAKOBSEN ; NNPF: Bjørn Tore Svendsen
2009-10-02 13:08:00 ; https://www.austagderblad.no/lokale-nyheter/du-risikerer-hoye-boter-ved-ulovlig-fritidsfiske/s/1-39-4620971 ; author: Steinar  Ryvind ; NNPF: Torvild Selås
2009-10-06 10:32:00 ; https://www.ifinnmark.no/nyheter/vil-presse-br-narkomiljoene/s/1-30002-4627302 ; author: BJØRN EGIL JAKOBSEN ; NNPF: Bjørn Tore Svendsen
2009-10-07 12:01:00 ; https://www.budstikka.no/nyheter/nyheter/politifolkene-som-fant-susanne-snakker-ut/s/2-2.310-1.3485139 ; author: Dag Otter Johansen ; NNPF: Monica Sun Svenningsen
2009-10-13 02:00:00 ; https://www.gjengangeren.no/nyheter/viken-ny-sorenskriver/s/2-2.426-1.725092 ; author: Tom Arild Dahl ; NNPF: Stig Viken
2009-12-15 14:58:00 ; https://www.kvinnheringen.no/vekas-kvinnhering/jon-einar-vagen-ovstebo/s/1-1245635-4761717 ; author: Thea Cecilie Engelsen ; NNPF: Jon Einar Vågen Øvstebø
2010-01-05 10:18:00 ; https://www.ifinnmark.no/nyheter/klager-unn-inn-for-helsetilsynet/s/1-30002-4789048 ; author: Inge Brox ; NNPF: Tom Viken
2010-02-17 00:48:00 ; https://www.an.no/anung/jeg-vil-leve-etter-bibelen/s/1-33-4876086 ; author: Ellen Andrea Willumsen og Joakim Adolfsen ; NNPF: Marte Amundsen
2010-04-09 09:49:00 ; https://www.ifinnmark.no/sport/vil-unnga-sisteplassen/s/1-30002-5060998 ; author: Kai Jacobsen ; NNPF: Kristine Jerijærvi
2010-06-21 14:46:00 ; https://www.ba.no/bybanen/billettautomatene-i-bruk/s/1-41-5166090 ; author: Katherine Ferguson ; NNPF: Gunn Jane Rode
2010-08-21 21:52:00 ; https://www.budstikka.no/sport/asker-fotball/sport/asker-skuffet-fansen/s/2-2.310-1.5556262 ; author: Lars Bryne ; NNPF: Arne Mellbye Larsen
